Report Link	Region	Lead State	TMDL ID	TMDL Name	Document Name	Document Type	TMDL Status	TMDL Date	Fiscal Year	TMDL Type	Pollutant	Pollutant Group	Assessment Unit ID	MatchScoreDescending	likely_model	score1	qual	qualmatch	mike she	mike shematch	answers	answersmatch	gwlf	gwlfmatch	wasp	waspmatch	warmf	warmfmatch	spreadsheet	spreadsheetmatch	swat	swatmatch	gssha	gsshamatch	minteq	minteqmatch	concepts	conceptsmatch	cequalriv	cequalrivmatch	agnps	agnpsmatch	sstemp	sstempmatch	hec-hms	hec-hmsmatch	cequalw2	cequalw2match	oteq	oteqmatch	stepl	steplmatch	usle	uslematch	sustain	sustainmatch	curve number	curve numbermatch	efdc	efdcmatch	cche	cchematch	kineros	kinerosmatch	bathub	bathubmatch	tidal prism	tidal prismmatch	edp riv1	edp riv1match	load duration curve	load duration curvematch	simple method	simple methodmatch	basins	basinsmatch	mike 11	mike 11match	hspf	hspfmatch	swmm	swmmmatch	mass balance	mass balancematch	dwsm	dwsmmatch	hec ras	hec rasmatch	validation	validation_text
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=70965	1	MA	"5,6,651,653,675,726"	"ALDRICH LAKE EAST,ALDRICH LAKE WEST,LAKE WARNER,LAKE WYOLA,LEVERETT POND,LOON POND"	5_conntmdl.pdf	Document	Approved/Established	12-Apr-02	2002	"Nonpoint Source,Not Entered"	Phosphorus	Nutrients	"MA34002,MA34042,MA34045,MA34098,MA34103,MA34106"	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		4	" validat, validat, Validat, validat"
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=70971	1	CT	6517	"SASCO BROOK, FAIRFIELD & WESTPORT, CT"	6517_sascofinal.pdf	Document	Approved/Established	9-Jun-00	2000	Point Source	Fecal Coliform	Pathogens	CT-7109	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=70972	1	CT	6515	"LONG ISLAND SOUND, CT"	6515_tmdl.pdf	Document	Approved/Established	4-Apr-01	2001	Nonpoint Source	"Nitrogen, Total"	Nutrients	CT-Long Island Sound	100	;spreadsheet	;2	0		0		0		0		0		0		2	" spreadsheet , spreadsheet "	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1	 validat
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=70973	1	CT	6513	"HAYDEN CREEK, CLINTON, CT"	6513_hydencreektmdl.pdf	Document	Approved/Established	29-Apr-02	2002	Point Source	"Copper,Lead,Zinc"	Metals (other than Mercury)	CT-5106-E(a)	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=70974	1	CT	6518	"STEELE BROOK, WATERTOWN, CT"	6518_steelebrookfinal.pdf	Document	Approved/Established	25-Jan-01	2001	Point Source	Copper	Metals (other than Mercury)	CT-6912	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=70975	1	CT	6523	"BELDON HILL BROOK, WILTON, CT"	6523_beldenhilltmdlfinal.pdf	Document	Approved/Established	9-Jun-00	2000	Point Source	Chlorine	Chlorine	CT-7302	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=70976	1	RI	6522	CROOKED BROOK	6522_crookedb.pdf	Document	Approved/Established	19-Feb-03	2003	Nonpoint Source	Fecal Coliform	Pathogens	RI0010044R-03	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=70977	6	LA	60	BAYOU BOEUF - HEADWATERS TO BAYOU COURTBLEAU	60.pdf	Document	Approved/Established	25-Feb-00	2000	Point/Nonpoint Source	Dissolved Oxygen	Organic Enrichment/Oxygen Depletion	LA-060208	100	;spreadsheet	;4	0		0		0		0		0		0		4	" spreadsheet , spreadsheet , spreadsheet , spreadsheet "	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=70978	6	LA	63	BAYOU COURTABLEAU - ORIGIN TO WEST ATCHAFALAYA BORROW	63.pdf	Document	Approved/Established	28-Feb-00	2000	Not Entered	Dissolved Oxygen	Organic Enrichment/Oxygen Depletion	LA-060204	100	;spreadsheet	;4	0		0		0		0		0		0		4	" spreadsheet , spreadsheet , spreadsheet , spreadsheet "	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=70979	6	LA	65	BAYOU DES CANNES - HEADWATERS TO MERMENTAU RIVER	65.pdf	Document	Approved/Established	28-Feb-00	2000	Not Entered	Dissolved Oxygen	Organic Enrichment/Oxygen Depletion	LA-050101	100	;spreadsheet	;5	0		0		0		0		0		0		5	" spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet "	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1	 model confirmation
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=70980	10	AK	655	LAKES HOOD AND SPENARD	655.pdf	Document	Approved/Established	30-Sep-97	1997	Point/Nonpoint Source	Fecal Coliform	Pathogens	AK 20401-402	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=70981	6	LA	68	BAYOU PLAQUEMINE BRULE - HEADWATERS TO BAYOU DES CANNES	68.pdf	Document	Approved/Established	28-Feb-00	2000	Not Entered	"Dissolved Oxygen,Nitrogen"	"Nutrients,Organic Enrichment/Oxygen Depletion"	LA-050201	100	;spreadsheet	;12	0		0		0		0		0		0		12	" spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet "	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=70982	8	SD	630	LAKE HENDRICKS	630.pdf	Document	Approved/Established	12-Apr-99	1999	Not Entered	Sediment	Sediment	SD_MN0004	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=70987	4	MS	64	BAYOU CUMBEST/BANGS LAKE WATERSHED	64.pdf	Document	Approved/Established	5-May-00	2000	Not Entered	Fecal Coliform	Pathogens	"MS109BCUE,MS109BCUM,MS109E02M"	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1	 BASINS 	0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=70990	6	LA	66	BAYOU NEZPIQUE - HEADWATERS TO MERMENTAU RIVER	66.pdf	Document	Approved/Established	28-Feb-00	2000	Not Entered	Dissolved Oxygen	Organic Enrichment/Oxygen Depletion	LA-050301	100	;spreadsheet	;3	0		0		0		0		0		0		3	" spreadsheet , spreadsheet , spreadsheet "	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=70991	4	MS	667	LEAF RIVER (3 SEGMENTS)	667.pdf	Document	Approved/Established	27-Apr-00	2000	Not Entered	Fecal Coliform	Pathogens	"MS086M,MS090M1,MS094M1"	100	;basins;spreadsheet	;6;4	0		0		0		0		0		0		4	" spreadsheet , spreadsheet , spreadsheet , spreadsheet "	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		6	" BASINS , BASINS , BASINS , BASINS , BASINS , BASINS "	0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=70992	4	MS	67	BAYOU PIERRE (3 SEGMENTS)	67.pdf	Document	Approved/Established	15-Dec-99	2000	Not Entered	Fecal Coliform	Pathogens	"MS449M,MS450E,MS451JE"	100	;basins;spreadsheet	;8;4	0		0		0		0		0		0		4	" spreadsheet , spreadsheet , spreadsheet , spreadsheet "	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		8	" BASINS , BASINS , BASINS , BASINS , BASINS , BASINS , BASINS , BASINS "	0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=70997	6	LA	69	BAYOU QUEUE DE TORTUE - HEADWATERS TO MERMENTAU RIVER	69.pdf	Document	Approved/Established	28-Feb-00	2000	Not Entered	"Dissolved Oxygen,Nitrogen"	"Nutrients,Organic Enrichment/Oxygen Depletion"	LA-050501	100	;spreadsheet	;15	0		0		0		0		0		0		15	" spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet "	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=70998	8	UT	693	LITTLE BEAR RIVER	693.pdf	Document	Approved/Established	23-May-00	2000	Not Entered	Phosphorus	Nutrients	UT-R_BEAR_Little_Bear_b	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=71005	1	CT	6514	"LIMEKILN BROOK, DANBURY, CT"	6514_limekilnbrooktmdl.pdf	Document	Approved/Established	12-Aug-02	2002	Point Source	"Ammonia,Chlorine,Copper,Zinc"	"Ammonia,Chlorine,Metals (other than Mercury)"	CT-6606	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=71006	1	MA	671	LEESVILLE POND	671_leesvill.pdf	Document	Approved/Established	28-Jun-02	2002	Not Entered	Phosphorus	Nutrients	MA51087	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		3	" validat, validat, Validat"
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=71008	4	TN	6527	FORT LOUDOUN LAKE WATERSHED	6527_TMDL 6527.pdf	Document	Approved/Established	11-Feb-03	2003	Nonpoint Source	Fecal Coliform	Pathogens	"TN06010201697,TN06010201719,TN06010201721"	100	;spreadsheet;hspf;swmm	;5;2;2	0		0		0		0		0		0		5	" spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet "	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		2	" HSPF ,(HSPF)"	2	" SWMM ,(SWMM)"	0		0		0		1	 validat
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=71009	6	LA	"116,421,164,511,646,000,000,000,000,000"	"TMDL FOR MERCURY IN FISH TISSUE FOR COASTAL BAYS AND GULF WATERS OF LA,TMDLS FOR MERCURY IN FISH TISSUE FOR COASTAL BAYS AND GULF WATERS OF LA,TMDLS FOR MERCURY IN FISH TISSUE FOR COASTAL BAYS AND GULF WATERS OF LOUISIANA"	6hgLATMDLsAppdA_H05Jun28.pdf	Document	Approved/Established	28-Jun-05	2005	"Nonpoint Source,Point/Nonpoint Source"	Mercury in Fish Tissue	Mercury	"LA-010901,LA-021102,LA-042209,LA-070601,LA-110701,LA-120806"	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		6	" validat, validat, validat, validat, validat, validat"
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=71010	6	LA	"116,421,164,511,646,000,000,000,000,000"	"TMDL FOR MERCURY IN FISH TISSUE FOR COASTAL BAYS AND GULF WATERS OF LA,TMDLS FOR MERCURY IN FISH TISSUE FOR COASTAL BAYS AND GULF WATERS OF LA,TMDLS FOR MERCURY IN FISH TISSUE FOR COASTAL BAYS AND GULF WATERS OF LOUISIANA"	6hgLAtmdlsPubCom05Jun28.pdf	Document	Approved/Established	28-Jun-05	2005	"Nonpoint Source,Point/Nonpoint Source"	Mercury in Fish Tissue	Mercury	"LA-010901,LA-021102,LA-042209,LA-070601,LA-110701,LA-120806"	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		2	" validat, validat"
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=71012	10	ID	673	LEMHI	673_lemhi_river_noapps.pdf	Document	Approved/Established	14-Mar-00	2000	Nonpoint Source	"Bacteria,Sediment"	"Pathogens,Sediment"	"ID-0436,ID-0463,ID-0475,ID-0517,ID3067,ID3077,ID3093,ID7611"	100	;spreadsheet	;3	0		0		0		0		0		0		3	" spreadsheet , spreadsheet , spreadsheet "	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=71013	10	WA	6531	COLVILLE RIVER	6531_Colville Fecal 7-03.pdf	Document	Approved/Established	3-Jul-03	2003	Point/Nonpoint Source	Fecal Coliform	Pathogens	"WA GC63AN0.000,WA GQ24CK0.000,WA KR71AJ0.000,WA YA89GE0.000,WA_DH01PX16.882,WA_DH01PX22.274,WA_DH01PX25.804,WA_DH01PX56.721,WA_DH01PX6.850,WA_DH01PX65.104,WA_DH01PX81.689,WA_DH01PX83.354,WA_GT96PS0.000,WA_KH80UT0.000,WA_NO98KK0.000,WA_QE64YM0.000,WA_QM52AR0.000,WA_UD18TQ0.000,WA_UNL_182,WA_UNL_183,WA_UR95XB0.000,WA_XA81YE0.476"	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=71014	10	ID	649	LAKE WALCOTT	649_Lake Walcott TMDL.pdf	Document	Approved/Established	27-Jun-00	2000	Point/Nonpoint Source	Nutrients	Nutrients	ID_UNL_008	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1	mass balance model	0		0		3	" validat, validat, validat"
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=71015	6	LA	"116,421,164,511,646,000,000,000,000,000"	"TMDL FOR MERCURY IN FISH TISSUE FOR COASTAL BAYS AND GULF WATERS OF LA,TMDLS FOR MERCURY IN FISH TISSUE FOR COASTAL BAYS AND GULF WATERS OF LA,TMDLS FOR MERCURY IN FISH TISSUE FOR COASTAL BAYS AND GULF WATERS OF LOUISIANA"	6hgLATMDLsReport_05Jun28.pdf	Document	Approved/Established	28-Jun-05	2005	"Nonpoint Source,Point/Nonpoint Source"	Mercury in Fish Tissue	Mercury	"LA-010901,LA-021102,LA-042209,LA-070601,LA-110701,LA-120806"	100	;basins	;5	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1	Simple Method	5	" BASINS ,
BASINS
,(BASINS), BASINS , BASINS "	0		0		0		0		0		0		2	" validat, validat"
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=71031	1	RI	"652,122,990"	"GILBERT STUART STREAM,MUMFORD BROOK"	6521_narrivdr.pdf	Document	Approved/Established	29-Apr-02	2002	Nonpoint Source	Fecal Coliform	Pathogens	"RI0010044R-01,RI0010044R-10"	100	;swmm	;6	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		6	" SWMM , SWMM ,(SWMM), SWMM , SWMM
, SWMM "	0		0		0		2	" validat, validat"
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=71035	4	SC	798	MILL CREEK: STATION S-135	798_tmdlmill.pdf	Document	Approved/Established	23-Feb-00	2000	Nonpoint Source	Fecal Coliform	Pathogens	S-315	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=71036	6	LA	70	BAYOU TECHE - CHARENTON CANAL TO WAX LAKE OUTLET	70.pdf	Document	Approved/Established	28-Feb-00	2000	Not Entered	"Dissolved Oxygen,Nitrogen"	"Nutrients,Organic Enrichment/Oxygen Depletion"	LA-060501	100	;spreadsheet	;6	0		0		0		0		0		0		6	" Spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet "	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=71044	8	UT	762	MANTUA RESERVOIR	762.pdf	Document	Approved/Established	23-May-00	2000	Not Entered	Phosphorus	Nutrients	"UT-L-16010204-033_00,UT-R_BEAR_Little_Bear_a"	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1	mass balance model	0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=71046	7	KS	776	MEDICINE LODGE RIVER	776.pdf	Document	Approved/Established	9-Aug-00	2000	Nonpoint Source	Fecal Coliform	Pathogens	KS-LA-03-W010_ 25	100	;load duration curve	;3	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		3	"load duration curve,load duration curve,load duration curve"	0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=71048	6	LA	778	MERMENTAU RIVER - ORIGIN TO LAKE ARTHUR	778.pdf	Document	Approved/Established	28-Feb-00	2000	Not Entered	"Dissolved Oxygen,Nitrogen"	"Nutrients,Organic Enrichment/Oxygen Depletion"	LA-050401	100	;spreadsheet	;5	0		0		0		0		0		0		5	" spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet "	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=71050	4	SC	796	MIDDLE TYGER RIVER (STATION B-148)	796.pdf	Document	Approved/Established	7-Sep-99	1999	Nonpoint Source	Fecal Coliform	Pathogens	SC-B-148	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=71051	4	SC	798	MILL CREEK: STATION S-135	798.pdf	Document	Approved/Established	23-Feb-00	2000	Nonpoint Source	Fecal Coliform	Pathogens	S-315	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=71056	10	ID	744	"PAYETTE RIVER, LOWER"	744_payette_lower_noapps.pdf	Document	Approved/Established	31-May-00	2000	Point/Nonpoint Source	Bacteria	Pathogens	ID2689	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=71060	1	MA	"722,133,236,263,629,000,000,000,000"	"BROWNING POND,LONG POND,MINECHOAG POND,MONA LAKE,SPECTACLE POND, WILBRAHAM,SUGDEN RESERVOIR, SPENCER,WICKABOAG POND"	722_chicopee.pdf	Document	Approved/Established	12-Apr-02	2002	"Nonpoint Source,Not Entered"	"Phosphorus,Phosphorus, Total"	Nutrients	"MA36025,MA36083,MA36093,MA36094,MA36142,MA36150,MA36166"	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		4	" validat, validat, Validat, validat"
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=71063	6	TX	39300	HUNTING BAYOU ABOVE TIDAL 1007R_04 E. COLI TMDL	72-EastHoustonAdoptionDraft.pdf	Document	Approved/Established	27-Sep-10	2010	Point/Nonpoint Source	Escherichia Coli (E. Coli)	Pathogens	TX-1007R_04	100	;load duration curve	;66	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		66	"Load Duration Curve,Load Duration Curve,Load Duration Curve,Load Duration Curve,Load Duration Curve,Load Duration Curve,Load Duration Curve,Load Duration Curve,Load Duration Curve,Load Duration Curve,Load Duration Curve,Load Duration Curve,Load Duration Curve, LDC ,flow duration curve,load duration curve,load duration curve,flow duration curve,Load Duration Curve,Load duration curve,Load Duration Curve,flow duration curve, LDC , LDC ,flow duration curve, LDC ,flow duration curve,flow duration curve,Load Duration Curve, LDC , LDC , LDC , LDC , LDC , LDC ,Load Duration Curve,Load Duration Curve,Load Duration Curve, LDC , LDC , LDC , LDC , LDC , LDC ,Load Duration Curve,Load Duration Curve,Load Duration Curve, LDC , LDC , LDC , LDC , LDC , LDC ,Load Duration Curve,Load Duration Curve,Load Duration Curve, LDC , LDC , LDC , LDC ,Load Duration Curve,Load Duration Curve, LDC , LDC , LDC , LDC "	0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=71067	4	GA	707	LITTLE RIVER	707Little_River_Fecal_TMDL.pdf	Document	Approved/Established	7-Mar-00	2000	Not Entered	Fecal Coliform	Pathogens	GA-SV-LITTLE_RIVER-8	100			0		0		0		0		0		0		1	 Spreadsheet 	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1	 BASINS 	0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=71071	9	AZ	884	NUTRIOSO CREEK TURBIDITY TMDL	884.pdf	Document	Approved/Established	8-Sep-00	2000	Nonpoint Source	Turbidity	Turbidity	"AZ15020001-015,AZ15020001-017"	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=71072	5	MI	899	ORE LAKE	899.pdf	Document	Approved/Established	18-Feb-00	2000	Not Entered	Phosphorus	Nutrients	MI061205S	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=71074	8	CO	822	"MOSQUITO CREEK, SOURCE TO MIDDLE FORT S. PLATTE RIVER"	822.pdf	Document	Approved/Established	11-Aug-00	2000	Not Entered	"Cadmium,Lead,Zinc"	Metals (other than Mercury)	COSPUS02B	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=71081	10	WA	867	NOOKSACK	867.pdf	Document	Approved/Established	8-Aug-00	2000	Nonpoint Source	Fecal Coliform	Pathogens	"WA-01-1010,WA-01-1012,WA-01-1014,WA-01-1015,WA-01-1103,WA-01-1104,WA-01-1110,WA-01-1115,WA-01-1116,WA-01-1117,WA-01-1118,WA-01-1119,WA-01-1120,WA_KG72JQ0.000,WA_LS95QH3.195,WA_UNL_001,WA_UNL_003,WA_UNL_004,WA_UNL_005,WA_UNL_123"	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=71083	6	NM	880	"NORTH PONIL CREEK FROM THE CONFLUENCE WITH SOUTH PONIL CREEK TO THE MOUTH OF MCCRYSTAL CREEK, CANADIAN RIVER BASIN 2306"	880.pdf	Document	Approved/Established	30-Sep-99	1999	Nonpoint Source	"Phosphorus,Stream Bottom Deposits,Turbidity"	"Nutrients,Sediment,Turbidity"	NM-CR2-10400	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
