Report Link,Other Cause,Dioxins,TMDL Name,Habitat Alterations,TMDL Type,Chlorine,Region,Turbidity,Sediment,Pesticides,Oil and Grease,Pollutant Group,Assessment Unit ID,Toxic Inorganics,Mercury,TMDL ID,MatchScoreDescending,Metals (other than Mercury),Trash,Pathogens,Total Toxics,TMDL Status,pH/Acidity/Caustic Conditions,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Polychlorinated Biphenyls (PCBs),Fiscal Year,Ammonia,Document Name,Temperature,Toxic Organics,Organic Enrichment/Oxygen Depletion,Nutrients,Pollutant,Lead State,Document Type,Noxious Aquatic Plants,number_of_pages
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74463,0.0,0.0,MUDDY BOGGY CREEK 400 TMDL FOR BACTERIA,0.0,Nonpoint Source,0.0,6,0.0,0.0,0.0,0.0,Pathogens,OK410400050270_00,0.0,0.0,33300,200.0,0.0,0.0,2.0,0.0,Approved/Established,0.0,0.0,0.0,2007.0,0.0,Boggy Creek FINAL Report(9-10-07).pdf,0.0,0.0,0.0,0.0,Enterococcus Bacteria;Fecal Coliform,OK,Document,0.0,103
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74469,0.0,0.0,BAYOU BONNE IDEE - HEADWATERS TO BOEUF RIVER,0.0,Point/Nonpoint Source,0.0,6,0.0,0.0,0.0,0.0,Nutrients;Organic Enrichment/Oxygen Depletion,LA-080902,0.0,0.0,2573,300.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2002.0,0.0,BonneIdeeDO(f).pdf,0.0,0.0,2.0,1.0,"Nutrients Oxygen Demand;Oxygen Demand;Phosphorus, Total",LA,Document,0.0,41
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74470,0.0,0.0,"BOULDER CREEK (WILDER CREEK TO COPPER CREEK) ARSENIC, COPPER AND ZINC TMDL",0.0,Nonpoint Source,0.0,9,0.0,0.0,0.0,0.0,Metals (other than Mercury),AZ15030202-005A,0.0,0.0,11023,300.0,3.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2004.0,0.0,Boulder_TMDL_staffrpt.pdf,0.0,0.0,0.0,0.0,Arsenic;Copper;Zinc,AZ,Document,0.0,47
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74472,0.0,0.0,BROWNING CREEK FECAL COLIFORM,0.0,Point/Nonpoint Source,0.0,4,0.0,0.0,0.0,0.0,Pathogens,MSTB038R00_010,0.0,0.0,23049,100.0,0.0,0.0,1.0,0.0,Approved/Established,0.0,0.0,0.0,2006.0,0.0,Browning Creek PROPOSED Fecal Coliform TMDL.pdf,0.0,0.0,0.0,0.0,Fecal Coliform,MS,Document,0.0,32
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74474,0.0,0.0,BRUSHY FORK,0.0,Point/Nonpoint Source,0.0,7,0.0,0.0,0.0,0.0,Ammonia,MO_0859,0.0,0.0,3447,100.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2002.0,1.0,Brushy-MuddyCreekFinalTMDL.pdf,0.0,0.0,0.0,0.0,Ammonia,MO,Document,0.0,48
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74480,0.0,0.0,BUNDICKS LAKE AND BUNDICKS CREEK TMDLS FOR LEAD,0.0,Point/Nonpoint Source,0.0,6,0.0,0.0,0.0,0.0,Metals (other than Mercury),LA-030506;LA-030507,0.0,0.0,9752,200.0,2.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2004.0,0.0,Bundicks Creek Lake Lead Report.pdf,0.0,0.0,0.0,0.0,Lead,LA,Document,0.0,16
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74481,0.0,0.0,"FINAL DEVELOPMENT OF NUTRIENTS TMDL, BUXAHATCHEE CREEK",0.0,Point/Nonpoint Source,0.0,4,0.0,0.0,0.0,0.0,Nutrients,AL/03150107-090-01,0.0,0.0,11551,100.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2009.0,0.0,Buxahatchee Creek Nutrients.pdf,0.0,0.0,0.0,1.0,"Phosphorus, Total",AL,Document,0.0,72
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74489,0.0,0.0,MARINA DEL REY HARBOR MOTHER'S BEACH AND BACK BASINS (MDR) BACTERIA TMDL,0.0,Point/Nonpoint Source,0.0,9,0.0,0.0,0.0,0.0,Pathogens,CA413.0290C MAR D RYH BCH;CAB4051700019990921120356,0.0,0.0,11037,500.0,0.0,0.0,5.0,0.0,Approved/Established,0.0,0.0,0.0,2004.0,0.0,CA-MDR-BACT-TMDL-031804.pdf,0.0,0.0,0.0,0.0,Enterococcus Bacteria;Fecal Coliform;Total Coliform,CA,Document,0.0,81
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74496,0.0,0.0,"FACTORY BROOK, SALISBURY, CT",0.0,Nonpoint Source;Point Source,1.0,1,0.0,0.0,0.0,0.0,Ammonia;Chlorine;Metals (other than Mercury),CT-6005,0.0,0.0,6512,500.0,3.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2000.0,1.0,CT_Factory_Brook_TMDL.pdf,0.0,0.0,0.0,0.0,Ammonia;Chlorine;Copper;Lead;Zinc,CT,Document,0.0,25
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74497,0.0,0.0,RAINBOW BROOK;SEYMOUR HOLLOW BROOK,0.0,Not Entered,0.0,1,0.0,0.0,0.0,0.0,Toxic Organics,CT-4300d;CT4300-50-01,0.0,0.0,974;1066,400.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2000.0,0.0,CT_Rainbow_&_Seymour_Hollow_TMDL.pdf,0.0,4.0,0.0,0.0,"1,2-Propanediol;Ethylene Glycol",CT,Document,0.0,52
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74503,0.0,0.0,CALCASIEU RIVER - HEADWATERS TO LOUISIANA HIGHWAY 8;CALCASIEU RIVER - LOUISIANA HIGHWAY 8 TO THE RAPIDES-ALLEN PARISH LINE (SCENIC);CALCASIEU RIVER - RAPIDES-ALLEN PARISH LINE TO CONFLUENCE WITH MARSH BAYOU (SCENIC),0.0,Nonpoint Source,0.0,6,0.0,0.0,0.0,0.0,Metals (other than Mercury),LA-030101;LA-030102;LA-030103,0.0,0.0,2522;2523;2524,300.0,3.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2002.0,0.0,Calcasieu River Lead Report.pdf,0.0,0.0,0.0,0.0,Lead,LA,Document,0.0,15
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74504,0.0,0.0,"FINAL TMDL DEVELOPMENT FOR PH, SILTATION AND OTHER HABITAT ALTERATION TMDLS, CAMP BRANCH",0.0,Nonpoint Source;Point/Nonpoint Source,0.0,4,0.0,2.0,0.0,0.0,Sediment;pH/Acidity/Caustic Conditions,AL/03160111-140-01,0.0,0.0,11545,300.0,0.0,0.0,0.0,0.0,Approved/Established,1.0,0.0,0.0,2005.0,0.0,"Camp Branch pH, Siltation, Other Habitat Alterations.pdf",0.0,0.0,0.0,0.0,Sediment;pH,AL,Document,0.0,39
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74508,0.0,0.0,TMDL FOR PATHOGENS IN THE CANEY FORK WATERSHED (HUC 05130108),0.0,Point/Nonpoint Source,0.0,4,0.0,0.0,0.0,0.0,Pathogens,TN05130108002_2000;TN05130108045_0300;TN05130108045_0400;TN05130108045_0450;TN05130108097_2000;TN05130108684_1000,0.0,0.0,22725,600.0,0.0,0.0,6.0,0.0,Approved/Established,0.0,0.0,0.0,2006.0,0.0,Caney_Fecal_TMDL_Final_Text.pdf,0.0,0.0,0.0,0.0,Escherichia Coli (E. Coli),TN,Document,0.0,51
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74511,0.0,0.0,CANNONBALL RIVER - FROM SNAKE CREEK TO CONFLUENCE WITH CEDAR CREEK,0.0,Nonpoint Source,0.0,8,0.0,0.0,0.0,0.0,Pathogens,ND-10130204-001-S_00,0.0,0.0,11624,100.0,0.0,0.0,1.0,0.0,Approved/Established,0.0,0.0,0.0,2005.0,0.0,Cannonball_Bacteria_TMDL_Final.pdf,0.0,0.0,0.0,0.0,Fecal Coliform,ND,Document,0.0,30
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74525,0.0,0.0,CASEY FORK;SEVENMILE CREEK,0.0,Nonpoint Source,0.0,5,0.0,0.0,0.0,0.0,Metals (other than Mercury);Salinity/Total Dissolved Solids/Chlorides/Sulfates,ILNJ07 _NJC;ILNJ07_NJ 10,0.0,0.0,10826;10828,300.0,2.0,0.0,0.0,0.0,Approved/Established,0.0,1.0,0.0,2004.0,0.0,Casey Fork TMDL for EPA.pdf,0.0,0.0,0.0,0.0,Manganese;Total Dissolved Solids (TDS),IL,Document,0.0,92
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74531,0.0,0.0,CEDAR CREEK,0.0,Point/Nonpoint Source,0.0,4,0.0,0.0,0.0,0.0,Pathogens,MS009MM,0.0,0.0,3758,100.0,0.0,0.0,1.0,0.0,Approved/Established,0.0,0.0,0.0,2002.0,0.0,Cedar Creek PROPOSED Fecal Coliform TMDL (040802).pdf,0.0,0.0,0.0,0.0,Fecal Coliform,MS,Document,0.0,23
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74534,0.0,0.0,CEDAR BLUFF LAKE AND BASIN,0.0,Point/Nonpoint Source,0.0,7,0.0,0.0,0.0,0.0,Salinity/Total Dissolved Solids/Chlorides/Sulfates,KS-SS-01-224_1;KS-SS-01-224_10;KS-SS-01-224_17;KS-SS-01-224_18;KS-SS-01-224_19;KS-SS-01-224_2;KS-SS-01-224_20;KS-SS-01-224_21;KS-SS-01-224_3;KS-SS-01-224_309;KS-SS-01-224_311;KS-SS-01-224_4;KS-SS-01-224_5;KS-SS-01-224_6;KS-SS-01-224_8;KS-SS-01-224_9;KS-SS-02-224_1;KS-SS-02-224_15;KS-SS-02-224_2;KS-SS-02-224_3;KS-SS-02-224_4;KS-SS-02-224_5;KS-SS-02-224_6;KS-SS-03-224_21;KS-SS-03-550_15;KS-SS-03-550_16;KS-SS-03-550_17;KS-SS-03-550_18;KS-SS-03-550_19;KS-SS-03-550_20;KS-SS-03-550_21;KS-SS-03-550_25;KS-SS-03-550_26;KS-SS-03-550_27;KS-SS-03-550_35;KS-SS-03-550_36;KS-SS-03-L-13000;KS-SS-03-R009_ 9;KS-SS-03-R010_ 10;KS-SS-03-R012_ 12;KS-SS-03-R013_ 13;KS-SS-03-R014_ 14;KS-SS-03-R022_ 22;KS-SS-03-R024_ 24;KS-SS-03-W010D_ 23;KS-SS-03-W010D_ 33;KS-SS-03-W070D_ 28;KS-SS-03-W070D_ 34;KS-SS-03-W070D_ 37;KS-SS-03-W070D_ 38;KS-SS-03-W080_ 29;KS-SS-03-W080_ 40;KS-SS-03-W090_ 11;KS-SS-03-W090_ 39;KS-SS-04-224_10;KS-SS-04-224_11;KS-SS-04-224_12;KS-SS-04-224_13;KS-SS-04-224_14;KS-SS-04-224_15;KS-SS-04-224_17;KS-SS-04-224_6;KS-SS-04-224_7;KS-SS-04-224_8;KS-SS-04-224_9;KS-SS-04-W030_ 1;KS-SS-04-W030_ 3;KS-SS-04-W030_ 5;KS-SS-04-W040_ 4;KS-SS-04-W050_ 2;KS-SS-05-550_4;KS-SS-05-550_5;KS-SS-05-550_5(1);KS-SS-05-550_7;KS-SS-05-550_8;KS-SS-05-W030_ 1;KS-SS-05-W030_ 2;KS-SS-05-W030_ 3,0.0,0.0,10785,7800.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,78.0,0.0,2004.0,0.0,CedarBluffSO4.pdf,0.0,0.0,0.0,0.0,Sulfate,KS,Document,0.0,25
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74540,0.0,0.0,JACK MOORE CREEK (CENTRAL BIG SIOUX RIVER TMDLS),0.0,Nonpoint Source,0.0,8,0.0,0.0,0.0,0.0,Pathogens,SD-BS-R-JACK_MOORE_01,0.0,0.0,34500,100.0,0.0,0.0,1.0,0.0,Approved/Established,0.0,0.0,0.0,2008.0,0.0,CentralBigSioux Final TMDLs.pdf,0.0,0.0,0.0,0.0,Fecal Coliform,SD,Document,0.0,787
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74552,0.0,0.0,"BAYOU VERRET, BAYOU CHEVREUIL, BAYOU CITAMON, AND GRAND BAYOU TMDL FOR ORGANIC ENRICHMENT/LOW DO AND NUTRIENTS",0.0,Point/Nonpoint Source,0.0,6,0.0,0.0,0.0,0.0,Nutrients;Organic Enrichment/Oxygen Depletion,LA-020101,0.0,0.0,10729,200.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2004.0,0.0,Chevreuil_TMDL_Revised 5-5-04.pdf,0.0,0.0,1.0,1.0,Nutrients;Organic Enrichment/Low Dissolved Oxygen,LA,Document,0.0,44
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74555,0.0,0.0,CHICOD CREEK FECAL COLIFORM,0.0,Nonpoint Source,0.0,4,0.0,0.0,0.0,0.0,Pathogens,NC_28-101,0.0,0.0,10698,100.0,0.0,0.0,1.0,0.0,Approved/Established,0.0,0.0,0.0,2004.0,0.0,Chicod Creek TMDL Final Report.pdf,0.0,0.0,0.0,0.0,Fecal Coliform,NC,Document,0.0,79
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74557,0.0,0.0,"SANTA FE RIVER FROM THE COCHITI PUEBLO TO THE SANTA FE WATERWORKS TREATMENT PLANT, RIO GRANDE 2110;SANTA FE RIVER FROM THE COCHITI PUEBLO TO THE SANTE FE WWTP",0.0,Nonpoint Source;Not Entered;Point Source,2.0,6,0.0,2.0,0.0,0.0,Chlorine;Sediment,NM-URG1-10300,0.0,0.0,1050;3547,400.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2000.0,0.0,Chlorine_Stream_Bottom_Deposits_TMDL_for_Santa_Fe_River_03-22-2000.pdf,0.0,0.0,0.0,0.0,Chlorine;Stream Bottom Deposits;Total Residual Chlorine,NM,Document,0.0,35
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74565,0.0,0.0,EAST FORK OF THE GILA RIVER FROM THE CONFLUENCE WITH THE WEST FORK TO TAYLOR CREEK;TAYLOR CREEK FROM THE CONFLUENCE WITH THE BEAVER CREEK TO WALL LAKE,0.0,Nonpoint Source,0.0,6,0.0,0.0,0.0,0.0,Metals (other than Mercury),NM-GRB1-20000;NM-GRB1-20300,0.0,0.0,3541;3542,200.0,2.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2002.0,0.0,Chronic_Aluminum_TMDL_in_East_Fork_of_Gila_River_and_Taylor_Creek_11-05-01.pdf,0.0,0.0,0.0,0.0,Aluminum,NM,Document,0.0,53
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74566,0.0,0.0,MONGOLLON CREEK - PERENNIAL PORTIONS ABOVE THE USGS GAUGE,0.0,Nonpoint Source,0.0,6,0.0,0.0,0.0,0.0,Metals (other than Mercury),NM-GRB1-10100,0.0,0.0,3609,100.0,1.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2002.0,0.0,Chronic_Aluminum_TMDL_in_Mogollon_Creek_11-05-01.pdf,0.0,0.0,0.0,0.0,Aluminum,NM,Document,0.0,52
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74571,0.0,0.0,CIENEGUILLA CREEK FROM THE INFLOW TO EAGLE NEST LAKE TO THE HEADWATERS,0.0,Nonpoint Source,0.0,6,0.0,0.0,0.0,0.0,Metals (other than Mercury),NM-CR2-50000,0.0,0.0,3665,100.0,1.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2001.0,0.0,Cieneguilla-AluminumTMDL01-2004.pdf,0.0,0.0,0.0,0.0,Aluminum,NM,Document,0.0,22
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74572,0.0,0.0,"CIENEGUILLA CREEK FROM THE INFLOW TO EAGLE NEST LAKE TO THE HEADWATERS;CIENEGUILLA CREEK FROM THE INFLOW TO EAGLE NEST LAKE TO THE HEADWATERS, CANADIAN RIVER BASIN 2306;MORENO CREEK FROM THE INFLOW TO EAGLE NEST LAKE TO THE HEADWATERS;MORENO CREEK FROM THE INFLOW TO EAGLE NEST LAKE TO THE HEADWATERS, CANADIAN RIVER BASIN 2306;SIX-MILE CREEK FROM THE INFLOW TO EAGLE NEST LAKE TO THE HEADWATERS;SIX-MILE CREEK THE INFLOW TO EAGLE NEST LAKE TO HEADWATERS, CANADIAN RIVER BASIN 2306",0.0,Nonpoint Source;Not Entered,0.0,6,3.0,1.0,0.0,0.0,Pathogens;Sediment;Turbidity,NM-CR2-30000;NM-CR2-40000;NM-CR2-50000,0.0,0.0,277;278;818;819;1081;1082;3606;3607;3608,1000.0,0.0,0.0,6.0,0.0,Approved/Established,0.0,0.0,0.0,2000.0,0.0,CieneguillaFecalsTMDL01-2004.pdf,0.0,0.0,0.0,0.0,Fecal Coliform;Stream Bottom Deposits;Turbidity,NM,Document,0.0,23
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74573,0.0,0.0,PONIL CREEK FROM THE MOUTH ON THE CIMARRON RIVER TO THE CONFLUENCE OF NORTH AND SOUTH PONIL CREEKS (NORTH AND NORTHWEST OF HWY 64),0.0,Nonpoint Source,0.0,6,1.0,0.0,0.0,0.0,Turbidity,NM-CR2-10300,0.0,0.0,1972,100.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2001.0,0.0,CieneguillaTurbidityTMDL01-2004.pdf,0.0,0.0,0.0,0.0,Turbidity,NM,Document,0.0,29
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74575,0.0,0.0,RAYADO CREEK FROM THE MOUTH ON THE CIMARRON RIVER TO MIAMI LAKE DIVERSION,0.0,Nonpoint Source,0.0,6,0.0,1.0,0.0,0.0,Sediment,NM-CR2-10100,0.0,0.0,3667,100.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2001.0,0.0,Cimarron_River-Rayado_Creek-Metals_Stream_Bottom_Deposits_TMDLs.pdf,0.0,0.0,0.0,0.0,Stream Bottom Deposits,NM,Document,0.0,38
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74579,0.0,0.0,CLEAR CREEK AND HERNANDEZ RESERVOIR MERCURY TMDL,0.0,Nonpoint Source,0.0,9,0.0,0.0,0.0,0.0,Mercury,CAL305.500HERNANDEZ RESER;CAR304.120CLEAR CREEK (R3,0.0,2.0,11030,200.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2004.0,0.0,Clear Crk Staff Report.pdf,0.0,0.0,0.0,0.0,Mercury,CA,Document,0.0,40
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74580,0.0,0.0,HIDEWOOD CREEK - CITY OF CLEAR LAKE,0.0,Point Source,0.0,8,0.0,0.0,0.0,0.0,Ammonia,SD-BS-P-CLEAR-02,0.0,0.0,10697,100.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2004.0,1.0,Clear Lake TMDL.pdf,0.0,0.0,0.0,0.0,Ammonia,SD,Document,0.0,27
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74585,0.0,0.0,CLEAR LAKE,0.0,Nonpoint Source,0.0,6,0.0,0.0,0.0,0.0,Nutrients;Organic Enrichment/Oxygen Depletion,LA-080910,0.0,0.0,2607,300.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2002.0,0.0,ClearLakeDO(f).pdf,0.0,0.0,2.0,1.0,"Nutrients Oxygen Demand;Oxygen Demand;Phosphorus, Total",LA,Document,0.0,38
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74588,0.0,0.0,BAYOU LA CROIX WATERSHED,0.0,Point/Nonpoint Source,0.0,4,0.0,1.0,0.0,0.0,Sediment,MS115BLCE,0.0,0.0,11518,100.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2005.0,0.0,CoastalRBBayouLaCroixSedimentAug05.pdf,0.0,0.0,0.0,0.0,Sediment,MS,Document,0.0,31
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74589,0.0,0.0,BERNARD BAYOU SEGMENT 3 AND INDUSTRIAL SEAWAY,0.0,Nonpoint Source;Point/Nonpoint Source,0.0,4,0.0,0.0,0.0,0.0,Total Toxics,MS118BBM3;MS118BBM3(E);MS118BBM5(E),0.0,0.0,10712,300.0,0.0,0.0,0.0,3.0,Approved/Established,0.0,0.0,0.0,2004.0,0.0,CoastalRBBernardBayouISToxicityOct03.pdf,0.0,0.0,0.0,0.0,Chronic Toxicity;Toxicity,MS,Document,0.0,22
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74590,0.0,0.0,HERON BAYOU WATERSHED,0.0,Point/Nonpoint Source,0.0,4,0.0,2.0,0.0,0.0,Sediment,MS118HBE,0.0,0.0,11519,200.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2005.0,0.0,CoastalRBHeronBayouSedimentAug05.pdf,0.0,0.0,0.0,0.0,Sediment,MS,Document,0.0,31
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74591,0.0,0.0,TURKEY CREEK,0.0,Point/Nonpoint Source,0.0,4,0.0,0.0,0.0,0.0,Pathogens,MS118BBM1,0.0,0.0,9444,100.0,0.0,0.0,1.0,0.0,Approved/Established,0.0,0.0,0.0,2003.0,0.0,CoastalRBTurkeyCreekPathogenJul03.pdf,0.0,0.0,0.0,0.0,Fecal Coliform,MS,Document,0.0,30
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74593,0.0,0.0,TOMS RIVER ESTUARY,0.0,Point/Nonpoint Source,0.0,2,0.0,0.0,0.0,0.0,Pathogens,NJ-02040301-014,0.0,0.0,31400,100.0,0.0,0.0,1.0,0.0,Approved/Established,0.0,0.0,0.0,2006.0,0.0,Coastal_Pathogen_TMDLs_WMA13.pdf,0.0,0.0,0.0,0.0,Total Coliform,NJ,Document,0.0,63
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74599,0.0,0.0,COCODRIE LAKE,0.0,Point/Nonpoint Source,0.0,6,0.0,0.0,0.0,0.0,Salinity/Total Dissolved Solids/Chlorides/Sulfates,LA-060102,0.0,0.0,2499,300.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,3.0,0.0,2001.0,0.0,CocodrieLk_Cl_Sulf_TDS_f.pdf,0.0,0.0,0.0,0.0,Chlorides;Salinity/Total Dissolved Solids;Sulfates,LA,Document,0.0,14
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74600,0.0,0.0,COCODRIE LAKE,0.0,Nonpoint Source,0.0,6,0.0,0.0,0.0,0.0,Ammonia;Noxious Aquatic Plants,LA-060102,0.0,0.0,2293,200.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2001.0,1.0,CocodrieLk_NH3_NAP_f.pdf,0.0,0.0,0.0,0.0,Ammonia;Noxious Aquatic Plants,LA,Document,1.0,17
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74601,0.0,1.0,COLUMBIA SLOUGH,0.0,Point/Nonpoint Source,0.0,10,0.0,0.0,2.0,0.0,Algal Growth;Dioxins;Metals (other than Mercury);Nutrients;Organic Enrichment/Oxygen Depletion;Pathogens;Pesticides;Polychlorinated Biphenyls (PCBs);pH/Acidity/Caustic Conditions,OR22P-COLS0,0.0,0.0,321,1000.0,1.0,0.0,1.0,0.0,Approved/Established,1.0,0.0,1.0,1999.0,0.0,ColSloughTMDL.pdf,0.0,0.0,1.0,1.0,Algal Growth/Chlorophyll A;Bacteria;DDT;Dieldrin;Dioxins;Dissolved Oxygen;Lead;Phosphorus;Polychlorinated Biphenyls (PCBs);pH,OR,Document,0.0,179
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74602,0.0,0.0,"FINAL DEVELOPMENT OF ORGANIC ENRICHMENT/LOW DISSOLVED OXYGEN TMDLS, COLE SPRING BRANCH",0.0,Nonpoint Source,0.0,4,0.0,0.0,0.0,0.0,Organic Enrichment/Oxygen Depletion,AL/06030002-070-01,0.0,0.0,4022,200.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2003.0,0.0,Cole Spring Branch OEDO.pdf,0.0,0.0,2.0,0.0,Carbonaceous Bod (CBOD);Nitrogenous BOD (NBOD),AL,Document,0.0,38
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=74603,0.0,0.0,BACHELOR CREEK - CITY OF COLMAN,0.0,Point Source,0.0,8,0.0,0.0,0.0,0.0,Ammonia,SD-BS-P-COLMAN,0.0,0.0,10981,100.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2004.0,1.0,Colman 2004 TMDL.pdf,0.0,0.0,0.0,0.0,Ammonia,SD,Document,0.0,19
